"Water Control Zone","Station","Dates","Sample No","Depth","Volatile Suspended Solids (mg/L)","Unionised Ammonia (mg/L)","Turbidity (NTU)","Total Phosphorus (mg/L)","Total Nitrogen (mg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Inorganic Nitrogen (mg/L)","Temperature (°C)","Suspended Solids (mg/L)","Silica (mg/L)","Secchi Disc Depth (M)","Salinity (psu)","Phaeo-pigments (μg/L)","pH","Orthophosphate Phosphorus (mg/L)","Nitrite Nitrogen (mg/L)","Nitrate Nitrogen (mg/L)","Faecal Coliforms (cfu/100mL)","E. coli (cfu/100mL)","Dissolved Oxygen (mg/L)","Dissolved Oxygen (%saturation)","Chlorophyll-a (μg/L)","Ammonia Nitrogen (mg/L)","5-day Biochemical Oxygen Demand (mg/L)"
"Eastern Buffer","EM1","1989-06-06","1","Surface Water","<0.5","0.015","7.2","0.05","0.62","0.56","0.33","23.2","2","0.91","1.8","32.9","<0.2","8.2","0.03","0.015","0.045","5900","5700","4.7","64","1.1","0.27","1"
"Eastern Buffer","EM1","1989-06-06","1","Middle Water","<0.5","0.015","8","0.05","0.64","0.58","0.33","23.1","3.5","0.91","1.8","32.9","<0.2","8.2","0.03","0.015","0.041","12000","12000","4.6","62","1.4","0.27","1"
"Eastern Buffer","EM1","1989-06-06","1","Bottom Water","1","0.015","6.8","0.05","0.66","0.61","0.31","22.9","8","0.9","1.8","33.3","0.7","8.2","0.03","0.014","0.04","600","600","4.8","66","1.1","0.26","1.1"
"Eastern Buffer","EM1","1989-07-10","1","Surface Water","<0.5","0.002","4","0.03","0.33","0.31","0.03","26.8","0.5","<0.05","2","28.8","4.2","8.8","<0.005","0.004","0.012","1","1","6.8","102","11","0.009","1.8"
"Eastern Buffer","EM1","1989-07-10","1","Middle Water","2","0.003","4.4","0.03","0.3","0.28","0.04","25.6","4","0.05","2","30.4","4.1","8.8","<0.005","0.006","0.017","1","1","6.3","92","14","0.013","1.7"
"Eastern Buffer","EM1","1989-07-10","1","Bottom Water","3","0.004","4.4","0.04","0.34","0.31","0.05","24.6","6.5","0.12","2","31.5","5.4","8.8","0.008","0.008","0.021","1","1","5.2","77","17","0.018","1.9"
"Eastern Buffer","EM1","1989-08-07","1","Surface Water","1","0.025","5","0.07","0.64","0.56","0.23","25","2","0.31","1.9","32.5","3.7","8.6","0.024","0.023","0.06","3500","3300","4.6","66","17","0.15","1.6"
"Eastern Buffer","EM1","1989-08-07","1","Middle Water","2","0.019","4.2","0.05","0.59","0.51","0.2","24.3","2","0.3","1.9","32.8","4.8","8.6","0.021","0.023","0.056","2000","1800","3.6","51","13","0.12","0.8"
"Eastern Buffer","EM1","1989-08-07","1","Bottom Water","2","0.017","8.5","0.06","0.52","0.44","0.22","22.8","6","0.77","1.9","33.8","1.8","8.6","0.03","0.022","0.057","14000","14000","3.9","54","3.2","0.14","0.6"
"Eastern Buffer","EM1","1989-09-08","1","Surface Water","0.5","0.012","2.1","0.08","0.27","0.23","0.09","28.7","3.5","0.68","1.8","30.3","2.8","8.8","0.012","0.006","0.038","N/A","N/A","6.6","101","1.5","0.046","1.8"
"Eastern Buffer","EM1","1989-09-08","1","Middle Water","<0.5","0.014","2","0.02","0.28","0.24","0.09","28.5","2","0.29","1.8","30.3","2.5","8.8","0.009","0.004","0.032","N/A","N/A","6.6","100","1.5","0.053","2.4"
"Eastern Buffer","EM1","1989-09-08","1","Bottom Water","0.5","0.014","11","<0.02","0.36","0.31","0.12","28.1","4.5","0.38","1.8","30.4","5","8.6","0.012","0.009","0.04","N/A","N/A","5.6","84","1","0.069","1.7"
"Eastern Buffer","EM1","1989-10-10","1","Surface Water","1","0.012","4.9","0.03","0.37","0.31","0.14","26.6","5","1","1.2","32.5","0.6","8.5","0.016","0.024","0.034","N/A","N/A","5.5","82","1.2","0.086","0.6"
"Eastern Buffer","EM1","1989-10-10","1","Middle Water","1","0.012","4.8","0.03","0.36","0.29","0.15","26.6","5.5","1.2","1.2","32.5","1.8","8.5","0.017","0.026","0.046","N/A","N/A","5.5","83","0.2","0.082","0.6"
"Eastern Buffer","EM1","1989-10-10","1","Bottom Water","2","0.012","6.3","0.03","0.39","0.33","0.14","26.5","9","1.1","1.2","32.5","1.6","8.5","0.017","0.024","0.035","N/A","N/A","5.4","83","0.4","0.082","0.6"
"Eastern Buffer","EM1","1989-11-06","1","Surface Water","1","0.022","2.6","0.06","0.82","0.75","0.36","24.9","2","0.42","2.3","32.2","0.8","8.3","0.043","0.016","0.056","380","360","4.3","62","3.1","0.29","1.4"
"Eastern Buffer","EM1","1989-11-06","1","Middle Water","1","0.02","2.8","0.05","0.71","0.64","0.33","24.9","2","0.36","2.3","32.6","0.5","8.3","0.04","0.015","0.051","340","320","5.6","80","3.2","0.26","1.1"
"Eastern Buffer","EM1","1989-11-06","1","Bottom Water","1","0.014","4.9","0.03","0.38","0.33","0.21","24.8","4.5","0.33","2.3","33.3","1.2","8.4","0.013","0.012","0.039","320","290","5.1","76","2.1","0.16","0.8"
"Eastern Buffer","EM1","1989-12-08","1","Surface Water","2.5","0.018","4","0.11","1.21","1.1","0.45","20.4","3","0.55","1","31.3","1.1","8.2","0.061","0.04","0.074","2000","2000","3.5","46","6.7","0.34","0.6"
"Eastern Buffer","EM1","1989-12-08","1","Middle Water","2.5","0.018","3.6","0.1","1.12","0.99","0.48","20.4","3.5","0.63","1","31.4","0.9","8.2","0.052","0.042","0.087","2100","2100","3.4","46","9.3","0.35","0.7"
"Eastern Buffer","EM1","1989-12-08","1","Bottom Water","0.5","0.017","4.3","0.1","1.32","1.2","0.44","20.3","0.5","0.61","1","31.4","1.2","8.2","0.057","0.04","0.076","1400","1400","3.3","45","7.2","0.32","2.1"
"Eastern Buffer","EM1","1990-01-05","1","Surface Water","0.5","0.005","4.5","0.05","0.66","0.57","0.22","17.9","2.5","0.9","2.5","31.5","<0.2","8.2","0.036","0.019","0.069","1100","1100","6.2","72","7","0.13","1.1"
"Eastern Buffer","EM1","1990-01-05","1","Middle Water","0.5","0.005","4.2","0.05","0.64","0.55","0.22","17.9","3.5","0.94","2.5","31.6","<0.2","8.2","0.026","0.018","0.067","1300","1300","6.1","71","1.4","0.13","0.9"
"Eastern Buffer","EM1","1990-01-05","1","Bottom Water","1","0.005","3.8","0.05","0.68","0.6","0.21","17.9","4","0.93","2.5","31.6","0.5","8.2","0.026","0.018","0.066","700","680","5.9","69","0.6","0.13","1"
"Eastern Buffer","EM1","1990-02-05","1","Surface Water","1","0.026","4","0.24","1.52","1.4","0.61","15.8","2","1.3","1","30.4","<0.2","8.4","0.094","0.018","0.097","N/A","N/A","6.3","70","4.9","0.49","5"
"Eastern Buffer","EM1","1990-02-05","1","Middle Water","1","0.005","2.2","0.06","0.63","0.52","0.21","15.7","2","1.1","1","30.8","<0.2","8.4","0.028","0.016","0.093","N/A","N/A","5.9","65","2.8","0.098","0.9"
"Eastern Buffer","EM1","1990-02-05","1","Bottom Water","<0.5","0.005","2.3","0.04","0.55","0.45","0.18","15.5","1","1","1","31.2","5.8","8.5","0.021","0.016","0.087","N/A","N/A","6.5","71","<0.2","0.077","0.2"
"Eastern Buffer","EM1","1990-03-05","1","Surface Water","1","0.012","2.4","0.05","0.7","0.6","0.27","16","1","1.3","2.6","30.9","0.7","8.5","0.033","0.013","0.089","730","690","7","78","<0.2","0.17","0.8"
"Eastern Buffer","EM1","1990-03-05","1","Middle Water","1","0.009","2.4","0.05","0.55","0.48","0.19","15.9","2.5","1.2","2.6","31.3","0.3","8.6","0.028","0.012","0.058","1100","1100","6.4","71","0.3","0.12","0.8"
"Eastern Buffer","EM1","1990-03-05","1","Bottom Water","1.5","0.012","2.8","0.07","0.56","0.46","0.24","15.8","3","1.4","2.6","31.4","0.6","8.6","0.032","0.022","0.079","760","730","6.3","70","<0.2","0.14","1.1"
"Eastern Buffer","EM1","1990-04-02","1","Surface Water","1.5","0.015","3.1","0.14","1.12","1.1","0.4","18.6","2","0.66","2.5","31.8","0.7","8.2","0.076","0.01","0.011","17000","17000","5","59","0.8","0.38","1"
"Eastern Buffer","EM1","1990-04-02","1","Middle Water","1","0.005","3.6","0.05","0.9","0.84","0.19","18.1","1.5","0.51","2.5","32","0.8","8.2","0.016","0.006","0.051","3100","2900","5.6","66","1.1","0.13","1.3"
"Eastern Buffer","EM1","1990-04-02","1","Bottom Water","4","0.003","3.7","0.03","0.81","0.75","0.15","17.1","27","0.45","2.5","31.8","2","8.2","0.01","0.004","0.059","1000","1000","5.6","63","0.8","0.089","1"
"Eastern Buffer","EM1","1990-05-07","1","Surface Water","1","0.012","3.5","0.07","0.97","0.82","0.24","21.7","6.5","0.05","1.6","32.2","4.5","8.6","0.013","0.017","0.13","4200","3500","6.5","83","12","0.092","1.5"
"Eastern Buffer","EM1","1990-05-07","1","Middle Water","3","0.011","4.4","0.08","0.96","0.91","0.13","21.6","20","0.07","1.6","32.3","6.9","8.7","0.009","0.015","0.035","3400","2900","6.3","80","14","0.078","1.3"
"Eastern Buffer","EM1","1990-05-07","1","Bottom Water","1.5","0.009","4.5","0.06","0.98","0.82","0.23","21.6","9.5","0.06","1.6","32.3","6.3","8.7","0.005","0.019","0.14","900","900","5.9","75","10","0.067","1.2"
"Eastern Buffer","EM1","1990-06-04","1","Surface Water","1.5","0.02","4.5","0.06","1.17","1.1","0.4","25","4","0.71","2","32.2","1.2","8.2","0.047","0.01","0.056","4900","4000","4.4","60","2.1","0.33","0.9"
"Eastern Buffer","EM1","1990-06-04","1","Middle Water","1.5","0.019","14","0.06","1.06","1","0.32","24.8","8.5","0.63","2","32.3","1.1","8.2","0.034","0.007","0.055","6200","5100","4.5","61","0.8","0.26","0.8"
"Eastern Buffer","EM1","1990-06-04","1","Bottom Water","2","0.019","17","0.05","0.72","0.67","0.29","24.8","9.5","0.61","2","32.5","1.6","8.3","0.035","0.007","0.042","6900","6000","4.9","67","0.3","0.24","0.6"
"Eastern Buffer","EM1","1990-07-06","1","Surface Water","1.5","0.007","4.5","0.11","0.77","0.58","0.25","25.2","6","1.1","1.4","28.8","4.7","8.4","0.006","0.025","0.16","N/A","N/A","6.2","86","18","0.064","2.3"
"Eastern Buffer","EM1","1990-07-06","1","Middle Water","1.5","0.011","N/A","0.06","0.64","0.53","0.23","23.2","7.5","1.1","1.4","32.3","1.3","8.4","0.006","0.026","0.087","N/A","N/A","4","53","1.3","0.12","1.6"
"Eastern Buffer","EM1","1990-07-06","1","Bottom Water","1.5","0.008","5.2","0.09","0.77","0.63","0.23","22.6","6","1.2","1.4","33.7","4.7","8.4","0.006","0.026","0.11","N/A","N/A","4.6","59","8","0.091","2.2"
"Eastern Buffer","EM1","1990-08-06","1","Surface Water","<0.5","0.019","2.3","0.08","0.64","0.57","0.23","27.5","1.5","0.48","1.6","29.7","2.7","8.4","0.013","0.015","0.059","2200","1700","5.5","80","6.7","0.16","2.3"
"Eastern Buffer","EM1","1990-08-06","1","Middle Water","0.5","0.006","7","0.08","0.46","0.36","0.15","26.4","8","0.83","1.6","32","4.5","8.4","0.013","0.035","0.06","3600","3100","4.2","60","<0.2","0.053","1"
"Eastern Buffer","EM1","1990-08-06","1","Bottom Water","1","0.002","6.7","0.04","0.51","0.44","0.09","25.9","7","0.81","1.6","33.3","3.1","8.4","0.003","0.036","0.03","2000","1800","4.5","64","<0.2","0.021","0.8"
"Eastern Buffer","EM1","1990-09-07","1","Surface Water","0.5","0.001","4.3","0.06","0.6","0.59","0.02","28","2.5","<0.05","1.6","32.3","12","8.5","<0.002","<0.002","0.012","200","200","6.6","97","12","<0.005","1.8"
"Eastern Buffer","EM1","1990-09-07","1","Middle Water","1","0.006","5.3","0.07","0.66","0.58","0.12","27.7","3.5","<0.05","1.6","32.6","8.6","8.4","0.022","0.022","0.053","2000","1500","5.5","80","7.5","0.049","1.3"
"Eastern Buffer","EM1","1990-09-07","1","Bottom Water","1.5","0.002","8.6","0.06","0.6","0.53","0.09","27.3","6","0.22","1.6","32.9","4.6","8.4","0.028","0.028","0.038","1700","1500","4.8","69","0.8","0.023","0.9"
"Eastern Buffer","EM1","1990-10-08","1","Surface Water","1.5","0.004","5","0.05","1.14","1.1","0.09","28","5.5","0.65","1.8","31.3","<0.2","8.2","0.02","0.009","0.027","800","700","3.6","53","1.6","0.053","0.4"
"Eastern Buffer","EM1","1990-10-08","1","Middle Water","1.5","0.004","8","0.06","0.73","0.7","0.09","27.8","6","0.64","1.8","31.8","<0.2","8.2","0.018","0.009","0.023","2200","1500","4.6","67","0.8","0.053","0.2"
"Eastern Buffer","EM1","1990-10-08","1","Bottom Water","1.5","0.003","11","0.08","0.59","0.56","0.07","27.8","8","0.59","1.8","32","0.2","8.2","0.014","0.008","0.026","600","500","5.1","75","0.5","0.038","0.5"
"Eastern Buffer","EM1","1990-11-05","1","Surface Water","0.5","0.001","3.7","0.05","0.65","0.63","0.04","24.9","1.5","0.38","2.5","32.1","0.7","8.3","<0.002","0.01","0.013","3100","2700","7.5","103","6.9","0.012","0.7"
"Eastern Buffer","EM1","1990-11-05","1","Middle Water","1","0.006","5.2","0.04","0.7","0.67","0.09","24.9","1","0.29","2.5","32.1","0.7","8.3","0.011","0.01","0.015","2800","2600","7.1","98","7.7","0.069","0.5"
"Eastern Buffer","EM1","1990-11-05","1","Bottom Water","1","0.004","5.3","0.04","0.66","0.65","0.07","24.8","3","0.38","2.5","32.3","1.3","8.3","0.012","0.007","0.006","130","120","7.3","100","6.1","0.052","0.6"
"Eastern Buffer","EM1","1990-12-06","1","Surface Water","4","0.006","3.2","0.07","0.45","0.41","0.21","19.1","11","0.69","2.4","32.6","3.5","8.1","0.034","0.017","0.02","750","710","6.1","80","0.8","0.17","0.7"
"Eastern Buffer","EM1","1990-12-06","1","Middle Water","8","0.005","3.7","0.07","0.4","0.37","0.19","19","13","0.69","2.4","32.5","1.5","8.1","0.034","0.016","0.017","920","770","6.4","83","1.3","0.16","1"
"Eastern Buffer","EM1","1990-12-06","1","Bottom Water","1.5","0.005","3.5","0.1","0.56","0.53","0.18","19","5","0.64","2.4","32.6","2.9","8.1","0.03","0.015","0.016","520","520","6.4","84","0.8","0.15","1"
"Eastern Buffer","EM1","1991-01-07","1","Surface Water","1.5","0.003","5.2","0.06","0.25","0.21","0.12","17.6","2","0.95","2.4","32.5","<0.2","8.2","0.021","0.014","0.024","1500","1200","7.8","100","0.5","0.086","0.7"
"Eastern Buffer","EM1","1991-01-07","1","Middle Water","2.5","0.004","6.3","0.06","0.27","0.23","0.13","17.6","3","0.9","2.4","32.5","<0.2","8.2","0.021","0.015","0.023","810","700","7.6","97","0.3","0.088","0.6"
"Eastern Buffer","EM1","1991-01-07","1","Bottom Water","<0.5","0.003","5.2","0.06","0.27","0.23","0.14","17.2","11","0.9","2.4","32.5","0.9","8.2","0.021","0.014","0.029","900","900","11.3","145","<0.2","0.092","0.6"
"Eastern Buffer","EM1","1991-02-08","1","Surface Water","1.5","0.008","2","0.07","0.9","0.8","0.35","17.5","2.5","1.2","3.2","31.9","<0.2","8.1","0.053","0.018","0.081","90","90","7.4","85","1.1","0.25","1.4"
"Eastern Buffer","EM1","1991-02-08","1","Middle Water","1.5","0.006","2","0.04","0.67","0.48","0.39","17.2","2","1.1","3.2","32.1","<0.2","8.1","0.03","0.016","0.17","50","50","7.6","87","0.5","0.2","1.1"
"Eastern Buffer","EM1","1991-02-08","1","Bottom Water","2","0.008","1.9","0.05","0.53","0.44","0.29","17.2","2.5","1.1","3.2","32","<0.2","8.2","0.026","0.017","0.07","10","10","7.7","88","0.5","0.2","0.6"
"Eastern Buffer","EM1","1991-03-05","1","Surface Water","4.5","0.004","3.1","0.06","1.3","1.2","0.27","16","5","0.79","3.5","31.7","<0.2","8","0.051","0.031","0.069","140","110","7.3","91","0.5","0.17","0.5"
"Eastern Buffer","EM1","1991-03-05","1","Middle Water","1.5","0.003","2.6","0.06","1.48","1.4","0.22","15.9","2","0.74","3.5","31.9","<0.2","8","0.041","0.013","0.067","2700","2000","7.7","95","0.3","0.14","0.8"
"Eastern Buffer","EM1","1991-03-05","1","Bottom Water","9","0.003","4.3","0.05","1.17","1.1","0.18","15.7","9.5","0.71","3.5","32.2","0.7","8.1","0.03","0.011","0.055","2500","2100","9.7","119","0.3","0.11","0.6"
"Eastern Buffer","EM1","1991-04-09","1","Surface Water","0.5","0.005","1.5","0.07","0.53","0.49","0.21","19.8","1","0.64","3.2","33.1","0.8","8","0.044","0.007","0.035","6300","4800","6.4","79","3.5","0.17","1.1"
"Eastern Buffer","EM1","1991-04-09","1","Middle Water","0.5","0.004","1.1","0.06","0.44","0.41","0.16","19.7","1","0.6","3.2","33.1","1.1","8","0.029","0.005","0.028","3600","2200","6.5","79","1.9","0.13","0.7"
"Eastern Buffer","EM1","1991-04-09","1","Bottom Water","<0.5","0.003","3.5","0.07","0.59","0.56","0.13","19.6","1.5","0.63","3.2","33.2","0.7","8","0.026","0.005","0.025","1800","1200","6.6","80","1.3","0.1","0.5"
"Eastern Buffer","EM1","1991-05-06","1","Surface Water","0.5","0.003","4.5","0.04","0.48","0.46","0.1","22.7","3","0.4","2.4","33.5","1.5","8","0.023","0.003","0.012","130","100","6.4","83","0.3","0.084","0.7"
"Eastern Buffer","EM1","1991-05-06","1","Middle Water","1","0.004","4.3","0.05","0.46","0.44","0.14","22.3","2","0.41","2.4","33.4","0.8","8","0.022","0.004","0.015","1100","1000","5.8","76","0.5","0.122","0.5"
"Eastern Buffer","EM1","1991-05-06","1","Bottom Water","1.5","0.004","5","0.05","0.6","0.58","0.14","22.2","5.5","0.42","2.4","33.4","1.9","8","0.018","0.004","0.018","1800","1500","5.9","76","<0.2","0.12","0.4"
"Eastern Buffer","EM1","1991-06-03","1","Surface Water","1","0.014","1.3","0.07","0.59","0.56","0.22","25.6","2","0.16","3","31.9","6","8.2","0.037","0.005","0.024","1800","1800","6.3","93","1.9","0.195","2.2"
"Eastern Buffer","EM1","1991-06-03","1","Middle Water","4","0.007","1.8","0.06","0.53","0.51","0.14","23.1","8.5","0.34","3","33.2","2.6","8.2","0.023","0.006","0.015","2200","1200","5.1","71","<0.2","0.123","1"
"Eastern Buffer","EM1","1991-06-03","1","Bottom Water","1.5","0.004","4.3","0.13","0.57","0.5","0.16","22.1","6.5","0.84","3","33.9","1.8","8.1","0.02","0.015","0.054","1300","1000","5","68","0.3","0.09","0.8"
"Eastern Buffer","EM1","1991-07-05","1","Surface Water","1","0.012","2.9","0.11","0.64","0.33","0.47","25.1","3","0.49","1.8","27","5.7","8.2","0.031","0.045","0.268","2800","2000","6.5","94","1.1","0.16","1.1"
"Eastern Buffer","EM1","1991-07-05","1","Middle Water","1","0.007","2.6","0.13","0.46","0.25","0.35","21.9","3","0.47","1.8","32.3","2.4","8.2","0.026","0.051","0.158","1400","1300","4.5","62","<0.2","0.144","0.7"
"Eastern Buffer","EM1","1991-07-05","1","Bottom Water","1","0.003","6.1","0.11","0.38","0.25","0.2","20.6","5.5","0.79","1.8","34.1","1.6","8.1","0.02","0.019","0.109","1200","1100","4.9","66","0.3","0.069","0.4"
"Eastern Buffer","EM1","1991-08-05","1","Surface Water","1.5","0.013","3.3","0.04","0.52","0.4","0.26","24.2","3","0.15","1.6","29","8.5","8.4","0.023","0.028","0.092","2500","1800","7.7","109","4.5","0.142","3"
"Eastern Buffer","EM1","1991-08-05","1","Middle Water","1.5","0.011","3","0.06","0.87","0.75","0.29","21.7","4","0.15","1.6","31.5","7.6","8.3","0.021","0.028","0.093","3200","2400","4.2","56","2.8","0.166","1.6"
"Eastern Buffer","EM1","1991-08-05","1","Bottom Water","1","0.017","4","0.38","0.48","0.3","0.44","19.7","5","0.31","1.6","33.5","12","8.4","0.03","0.03","0.152","4600","3500","3.6","47","7.2","0.254","2.9"
"Eastern Buffer","EM1","1991-09-10","1","Surface Water","1","0.012","4.8","0.19","0.7","0.39","0.54","24.6","6.5","1.2","2","31.6","0.3","8.1","0.058","0.165","0.141","6800","6800","3.5","51","0.8","0.235","0.2"
"Eastern Buffer","EM1","1991-09-10","1","Middle Water","1.5","0.009","9","0.23","0.69","0.43","0.45","24.2","10","1.1","2","32","<0.2","8.1","0.047","0.125","0.131","6800","6800","3.6","51","0.8","0.189","0.3"
"Eastern Buffer","EM1","1991-09-10","1","Bottom Water","1","0.004","6.9","0.21","0.56","0.24","0.39","24.2","10","1.1","2","32.1","<0.2","8.1","0.044","0.146","0.169","1900","1600","3.8","54","0.5","0.077","0.2"
"Eastern Buffer","EM1","1991-10-07","1","Surface Water","1","0.013","3.8","0.22","0.72","0.62","0.45","25.4","3.5","1.04","1.6","32.5","0.4","7.9","0.055","0.048","0.054","2400","1900","4.6","67","<0.2","0.351","0.6"
"Eastern Buffer","EM1","1991-10-07","1","Middle Water","1","0.011","3","0.24","0.92","0.83","0.47","25.2","2","0.98","1.6","32.7","<0.2","7.8","0.053","0.049","0.045","2700","2400","5.2","75","0.8","0.372","0.5"
"Eastern Buffer","EM1","1991-10-07","1","Bottom Water","1.5","0.008","6.5","0.2","0.6","0.53","0.29","25.2","9.5","0.91","1.6","32.8","0.7","7.9","0.036","0.036","0.032","560","510","5.4","78","<0.2","0.22","0.4"
"Eastern Buffer","EM1","1991-11-04","1","Surface Water","1.5","0.013","2.4","0.29","0.83","0.72","0.56","23.9","8","1.4","1.2","32.5","2","7.9","0.063","0.025","0.08","6800","6800","4.7","63","3.2","0.453","0.7"
"Eastern Buffer","EM1","1991-11-04","1","Middle Water","1.5","0.016","7.9","0.39","0.91","0.81","0.55","23.8","9","1.4","1.2","32.7","1.8","7.9","0.064","0.025","0.075","6800","6800","4.1","55","2.7","0.45","0.5"
"Eastern Buffer","EM1","1991-11-04","1","Bottom Water","2","0.013","3.4","0.21","0.78","0.68","0.46","23.8","14","1.4","1.2","32.7","2","8","0.055","0.024","0.075","2700","2500","4.1","55","2.1","0.364","0.3"
"Eastern Buffer","EM1","1991-12-03","1","Surface Water","1","0.008","3.2","0.44","0.82","0.68","0.37","21","4.5","1.5","1.4","31.2","0.3","8","0.047","0.027","0.112","4700","4400","8","100","0.2","0.235","0.7"
"Eastern Buffer","EM1","1991-12-03","1","Middle Water","1","0.007","3","0.09","0.52","0.38","0.34","20.8","4","2.6","1.4","31.5","0.5","8","0.043","0.026","0.116","600","500","6.5","81","<0.2","0.201","0.9"
"Eastern Buffer","EM1","1991-12-03","1","Bottom Water","1.5","0.006","6.5","0.1","0.49","0.35","0.3","20.7","8","1.4","1.4","31.5","0.5","8.1","0.038","0.026","0.113","1200","1200","6.3","79","0.2","0.164","1"
"Eastern Buffer","EM1","1992-01-03","1","Surface Water","0.5","0.028","3.5","0.14","0.49","0.38","0.3","16.6","3.5","0.76","1.8","35.6","0.9","8.9","0.032","0.036","0.078","750","690","11.2","127","<0.2","0.187","0.9"
"Eastern Buffer","EM1","1992-01-03","1","Middle Water","0.5","0.026","4.4","0.18","0.49","0.4","0.27","16.5","3","0.73","1.8","34.5","1.2","8.9","0.025","0.023","0.071","1800","1200","11.4","129","0.3","0.177","0.8"
"Eastern Buffer","EM1","1992-01-03","1","Bottom Water","0.5","0.021","3.8","0.15","0.35","0.26","0.23","16.5","3.5","0.68","1.8","34.7","0.5","8.9","0.021","0.021","0.066","1200","850","10.3","117","0.3","0.138","0.8"
